ocr_id,citizen_id,document_type,extracted_data_json,confidence_score
7293,1185,domicile_certificate,"{""name"": ""Santram Dhivar"", ""dob"": ""1966-09-22"", ""district"": ""Dantewada"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 31}",83
7294,1109,caste_certificate,"{""name"": ""Harish Tiwari 5"", ""caste"": ""ST"", ""district"": ""Bemetara"", ""certificate_number"": ""CG/BEM/99566""}",77
7295,1595,income_certificate,"{""name"": ""Laxmi Tiwari 6"", ""annual_income"": ""Colony 2"", ""district"": ""Rajnandgaon"", ""issued_by"": ""Tehsildar Rajnandgaon"", ""financial_year"": ""2024-25""}",95
7296,1791,bank_passbook,"{""name"": ""Rekha Verma"", ""account_number"": ""766267697554"", ""ifsc"": ""SBIN044898"", ""bank_name"": ""PNB"", ""balance"": 122286}",92
7297,1053,income_certificate,"{""name"": ""Deepak Sinha"", ""annual_income"": ""Village LM"", ""district"": ""Korba"", ""issued_by"": ""Tehsildar Korba"", ""financial_year"": ""2024-25""}",72
7298,1355,aadhaar,"{""name"": ""Deepak Sinha"", ""dob"": ""1952-07-23"", ""aadhar_number"": ""765158815793"", ""address"": ""237, Nehru Nagar, Surajpur"", ""gender"": ""Male""}",99
7299,1658,aadhaar,"{""name"": ""Dinesh Patel"", ""dob"": ""1957-02-21"", ""aadhar_number"": ""028966605342"", ""address"": ""859, Indira Nagar, Mahasamund"", ""gender"": ""Male""}",76
7300,1906,caste_certificate,"{""name"": ""Harish Tiwari"", ""caste"": ""General"", ""district"": ""Raipur"", ""certificate_number"": ""CG/RAI/39174""}",90
7301,1256,bank_passbook,"{""name"": ""Dilip Nishad"", ""account_number"": ""576958434005"", ""ifsc"": ""SBIN030656"", ""bank_name"": ""Canara Bank"", ""balance"": 142451}",89
7302,1660,caste_certificate,"{""name"": ""Brijlal Tandon"", ""caste"": ""General"", ""district"": ""Kanker"", ""certificate_number"": ""CG/KAN/76092""}",75
7303,1914,caste_certificate,"{""name"": ""Rajesh Verma"", ""caste"": ""General"", ""district"": ""Durg"", ""certificate_number"": ""CG/DUR/68518""}",85
7304,1194,income_certificate,"{""name"": ""Seema Chandel"", ""annual_income"": ""Ward 8"", ""district"": ""Bemetara"", ""issued_by"": ""Tehsildar Bemetara"", ""financial_year"": ""2024-25""}",92
7305,1906,bank_passbook,"{""name"": ""Harish Tiwari"", ""account_number"": ""761990170452"", ""ifsc"": ""SBIN089124"", ""bank_name"": ""SBI"", ""balance"": 58946}",84
7306,1942,aadhaar,"{""name"": ""Mohan Thakur"", ""dob"": ""1976-12-26"", ""aadhar_number"": ""773759493307"", ""address"": ""26, Main Road, Raipur"", ""gender"": ""Male""}",92
7307,1615,aadhaar,"{""name"": ""Sushila Pandey"", ""dob"": ""1953-09-21"", ""aadhar_number"": ""430895231202"", ""address"": ""208, Main Road, Jashpur"", ""gender"": ""Female""}",74
7308,1453,caste_certificate,"{""name"": ""Chanda Thakur"", ""caste"": ""General"", ""district"": ""Kondagaon"", ""certificate_number"": ""CG/KON/88571""}",77
7309,1581,caste_certificate,"{""name"": ""Mamta Dewangan 3"", ""caste"": ""OBC"", ""district"": ""Baloda Bazar"", ""certificate_number"": ""CG/BAL/51295""}",84
7310,1684,aadhaar,"{""name"": ""Anil Sharma"", ""dob"": ""1937-02-03"", ""aadhar_number"": ""371616088197"", ""address"": ""536, Main Road, Baloda Bazar"", ""gender"": ""Male""}",79
7311,1822,income_certificate,"{""name"": ""Mahesh Sahu"", ""annual_income"": ""Sukma Nagar"", ""district"": ""Sukma"", ""issued_by"": ""Tehsildar Sukma"", ""financial_year"": ""2024-25""}",72
7312,1809,aadhaar,"{""name"": ""Ravi Gupta"", ""dob"": ""1959-02-22"", ""aadhar_number"": ""828967136054"", ""address"": ""210, Gandhi Chowk, Korba"", ""gender"": ""Male""}",83
7313,1963,income_certificate,"{""name"": ""Laxmi Tiwari"", ""annual_income"": ""Colony 6"", ""district"": ""Kondagaon"", ""issued_by"": ""Tehsildar Kondagaon"", ""financial_year"": ""2024-25""}",75
7314,1035,domicile_certificate,"{""name"": ""Vijay Singh"", ""dob"": ""1956-03-30"", ""district"": ""Kabirdham"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 25}",89
7315,1091,aadhaar,"{""name"": ""Kiran Banjare"", ""dob"": ""1956-09-09"", ""aadhar_number"": ""582710910430"", ""address"": ""370, Station Road, Baloda Bazar"", ""gender"": ""Female""}",70
7316,1735,caste_certificate,"{""name"": ""Dinesh Patel"", ""caste"": ""General"", ""district"": ""Bilaspur"", ""certificate_number"": ""CG/BIL/42955""}",76
7317,1404,caste_certificate,"{""name"": ""Kamla Sahu 1"", ""caste"": ""ST"", ""district"": ""Korba"", ""certificate_number"": ""CG/KOR/38257""}",82
7318,1274,caste_certificate,"{""name"": ""Sunita Yadav"", ""caste"": ""ST"", ""district"": ""Baloda Bazar"", ""certificate_number"": ""CG/BAL/42896""}",76
7319,1844,income_certificate,"{""name"": ""Hema Sinha"", ""annual_income"": ""Colony 14"", ""district"": ""Korba"", ""issued_by"": ""Tehsildar Korba"", ""financial_year"": ""2024-25""}",93
7320,1797,bank_passbook,"{""name"": ""Santosh Dewangan"", ""account_number"": ""975350257597"", ""ifsc"": ""SBIN064840"", ""bank_name"": ""HDFC"", ""balance"": 25354}",78
7321,1151,income_certificate,"{""name"": ""Santosh Dewangan"", ""annual_income"": ""Colony 7"", ""district"": ""Kabirdham"", ""issued_by"": ""Tehsildar Kabirdham"", ""financial_year"": ""2024-25""}",92
7322,1779,aadhaar,"{""name"": ""Sudha Gupta"", ""dob"": ""2004-10-23"", ""aadhar_number"": ""298532436792"", ""address"": ""683, Gandhi Chowk, Bastar"", ""gender"": ""Female""}",90
7323,1058,domicile_certificate,"{""name"": ""Nirmala Dhivar"", ""dob"": ""1937-02-21"", ""district"": ""Durg"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 14}",75
7324,1942,domicile_certificate,"{""name"": ""Mohan Thakur"", ""dob"": ""1976-12-26"", ""district"": ""Raipur"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 30}",92
7325,1513,income_certificate,"{""name"": ""Lalita Singh"", ""annual_income"": ""Ward 4"", ""district"": ""Surajpur"", ""issued_by"": ""Tehsildar Surajpur"", ""financial_year"": ""2024-25""}",80
7326,1161,domicile_certificate,"{""name"": ""Kailash Banjare 9"", ""dob"": ""1997-08-30"", ""district"": ""Janjgir-Champa"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 37}",71
7327,1868,bank_passbook,"{""name"": ""Kailash Banjare"", ""account_number"": ""593578004196"", ""ifsc"": ""SBIN081482"", ""bank_name"": ""Bank of Baroda"", ""balance"": 127459}",73
7328,1058,bank_passbook,"{""name"": ""Nirmala Dhivar"", ""account_number"": ""340157398993"", ""ifsc"": ""SBIN034688"", ""bank_name"": ""HDFC"", ""balance"": 98552}",76
7329,1041,aadhaar,"{""name"": ""Suresh Yadav 5"", ""dob"": ""1954-01-05"", ""aadhar_number"": ""838851606071"", ""address"": ""123, Main Road, Sukma"", ""gender"": ""Male""}",71
7330,1603,aadhaar,"{""name"": ""Rani Netam"", ""dob"": ""1974-03-26"", ""aadhar_number"": ""634212545080"", ""address"": ""954, Indira Nagar, Kabirdham"", ""gender"": ""Female""}",98
7331,1062,domicile_certificate,"{""name"": ""Ravi Gupta 5"", ""dob"": ""2004-03-31"", ""district"": ""Dantewada"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 18}",90
7332,1999,income_certificate,"{""name"": ""Suresh Yadav 9"", ""annual_income"": ""Ward 18"", ""district"": ""Bilaspur"", ""issued_by"": ""Tehsildar Bilaspur"", ""financial_year"": ""2024-25""}",80
7333,1527,domicile_certificate,"{""name"": ""Nirmala Dhivar 9"", ""dob"": ""1950-12-18"", ""district"": ""Mungeli"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 35}",99
7334,1457,caste_certificate,"{""name"": ""Umesh Dhruv"", ""caste"": ""General"", ""district"": ""Rajnandgaon"", ""certificate_number"": ""CG/RAJ/47183""}",82
7335,1379,bank_passbook,"{""name"": ""Bimla Mishra 7"", ""account_number"": ""230623647303"", ""ifsc"": ""SBIN072840"", ""bank_name"": ""PNB"", ""balance"": 145897}",91
7336,1317,domicile_certificate,"{""name"": ""Lalita Singh"", ""dob"": ""1986-10-24"", ""district"": ""Raipur"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 6}",77
7337,1297,caste_certificate,"{""name"": ""Bharat Mandavi"", ""caste"": ""General"", ""district"": ""Rajnandgaon"", ""certificate_number"": ""CG/RAJ/65201""}",90
7338,1222,income_certificate,"{""name"": ""Sanjay Mishra"", ""annual_income"": ""Village WL"", ""district"": ""Kabirdham"", ""issued_by"": ""Tehsildar Kabirdham"", ""financial_year"": ""2024-25""}",75
7339,1729,caste_certificate,"{""name"": ""Dinesh Patel"", ""caste"": ""ST"", ""district"": ""Janjgir-Champa"", ""certificate_number"": ""CG/JAN/59616""}",81
7340,1665,domicile_certificate,"{""name"": ""Seema Chandel"", ""dob"": ""1940-02-04"", ""district"": ""Korba"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 38}",79
7341,1961,aadhaar,"{""name"": ""Harish Tiwari 4"", ""dob"": ""2005-07-06"", ""aadhar_number"": ""451160895897"", ""address"": ""726, Station Road, Bemetara"", ""gender"": ""Male""}",80
7342,1304,domicile_certificate,"{""name"": ""Umesh Dhruv"", ""dob"": ""1972-04-27"", ""district"": ""Korba"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 17}",80
7343,1124,domicile_certificate,"{""name"": ""Kanta Yadav 7"", ""dob"": ""1989-02-12"", ""district"": ""Narayanpur"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 25}",85
7344,1209,caste_certificate,"{""name"": ""Chandra Shekhar 3"", ""caste"": ""OBC"", ""district"": ""Dantewada"", ""certificate_number"": ""CG/DAN/18910""}",96
7345,1528,caste_certificate,"{""name"": ""Geeta Sharma 6"", ""caste"": ""SC"", ""district"": ""Kondagaon"", ""certificate_number"": ""CG/KON/24185""}",95
7346,1747,domicile_certificate,"{""name"": ""Dilip Nishad"", ""dob"": ""1974-01-11"", ""district"": ""Baloda Bazar"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 30}",88
7347,1691,domicile_certificate,"{""name"": ""Brijlal Tandon"", ""dob"": ""1996-07-16"", ""district"": ""Gariaband"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 27}",92
7348,1837,bank_passbook,"{""name"": ""Dinesh Patel"", ""account_number"": ""549167318300"", ""ifsc"": ""SBIN052887"", ""bank_name"": ""Canara Bank"", ""balance"": 4304}",71
7349,1805,income_certificate,"{""name"": ""Anil Sharma"", ""annual_income"": ""Janjgir-Champa Nagar"", ""district"": ""Janjgir-Champa"", ""issued_by"": ""Tehsildar Janjgir-Champa"", ""financial_year"": ""2024-25""}",92
7350,1225,domicile_certificate,"{""name"": ""Deepak Sinha 3"", ""dob"": ""1939-07-13"", ""district"": ""Mahasamund"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 25}",74
7351,1187,bank_passbook,"{""name"": ""Sudha Gupta"", ""account_number"": ""537412386694"", ""ifsc"": ""SBIN045657"", ""bank_name"": ""HDFC"", ""balance"": 68184}",90
7352,1144,aadhaar,"{""name"": ""Anil Sharma"", ""dob"": ""1996-05-07"", ""aadhar_number"": ""211179080759"", ""address"": ""894, Station Road, Raigarh"", ""gender"": ""Male""}",70
7353,1578,income_certificate,"{""name"": ""Dinesh Patel"", ""annual_income"": ""Ward 25"", ""district"": ""Bastar"", ""issued_by"": ""Tehsildar Bastar"", ""financial_year"": ""2024-25""}",75
7354,1995,income_certificate,"{""name"": ""Rekha Verma"", ""annual_income"": ""Village DJ"", ""district"": ""Durg"", ""issued_by"": ""Tehsildar Durg"", ""financial_year"": ""2024-25""}",80
7355,1095,caste_certificate,"{""name"": ""Naresh Chandel"", ""caste"": ""OBC"", ""district"": ""Raigarh"", ""certificate_number"": ""CG/RAI/54369""}",81
7356,1492,bank_passbook,"{""name"": ""Naresh Chandel"", ""account_number"": ""506449495168"", ""ifsc"": ""SBIN035947"", ""bank_name"": ""Canara Bank"", ""balance"": 35199}",77
7357,1497,domicile_certificate,"{""name"": ""Urmila Dhruv 1"", ""dob"": ""2002-03-14"", ""district"": ""Bemetara"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 31}",71
7358,1280,aadhaar,"{""name"": ""Kanta Yadav 9"", ""dob"": ""1976-12-10"", ""aadhar_number"": ""025643471287"", ""address"": ""250, Gandhi Chowk, Surguja"", ""gender"": ""Female""}",79
7359,1148,domicile_certificate,"{""name"": ""Poonam Kosare 3"", ""dob"": ""1950-02-05"", ""district"": ""Jashpur"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 24}",76
7360,1059,income_certificate,"{""name"": ""Deepak Sinha"", ""annual_income"": ""Ward 22"", ""district"": ""Balrampur"", ""issued_by"": ""Tehsildar Balrampur"", ""financial_year"": ""2024-25""}",89
7361,1867,domicile_certificate,"{""name"": ""Meena Lahre"", ""dob"": ""2006-11-17"", ""district"": ""Kanker"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 7}",87
7362,1080,income_certificate,"{""name"": ""Kanta Yadav 2"", ""annual_income"": ""Village PE"", ""district"": ""Balod"", ""issued_by"": ""Tehsildar Balod"", ""financial_year"": ""2024-25""}",95
7363,1499,income_certificate,"{""name"": ""Hema Sinha"", ""annual_income"": ""Colony 5"", ""district"": ""Raigarh"", ""issued_by"": ""Tehsildar Raigarh"", ""financial_year"": ""2024-25""}",75
7364,1605,bank_passbook,"{""name"": ""Vijay Singh"", ""account_number"": ""233757064971"", ""ifsc"": ""SBIN012115"", ""bank_name"": ""HDFC"", ""balance"": 53511}",81
7365,1654,income_certificate,"{""name"": ""Ravi Gupta"", ""annual_income"": ""Kanker Nagar"", ""district"": ""Kanker"", ""issued_by"": ""Tehsildar Kanker"", ""financial_year"": ""2024-25""}",79
7366,1914,income_certificate,"{""name"": ""Rajesh Verma"", ""annual_income"": ""Durg Nagar"", ""district"": ""Durg"", ""issued_by"": ""Tehsildar Durg"", ""financial_year"": ""2024-25""}",89
7367,1157,income_certificate,"{""name"": ""Sunil Netam 2"", ""annual_income"": ""Ward 21"", ""district"": ""Raigarh"", ""issued_by"": ""Tehsildar Raigarh"", ""financial_year"": ""2024-25""}",89
7368,1654,caste_certificate,"{""name"": ""Ravi Gupta"", ""caste"": ""General"", ""district"": ""Kanker"", ""certificate_number"": ""CG/KAN/14317""}",72
7369,1734,caste_certificate,"{""name"": ""Ashok Patle"", ""caste"": ""SC"", ""district"": ""Balrampur"", ""certificate_number"": ""CG/BAL/84418""}",82
7370,1920,income_certificate,"{""name"": ""Mohan Thakur"", ""annual_income"": ""Ward 14"", ""district"": ""Janjgir-Champa"", ""issued_by"": ""Tehsildar Janjgir-Champa"", ""financial_year"": ""2024-25""}",87
7371,1267,aadhaar,"{""name"": ""Vijay Singh"", ""dob"": ""1976-07-11"", ""aadhar_number"": ""041257771183"", ""address"": ""391, Station Road, Raipur"", ""gender"": ""Male""}",84
7372,1825,domicile_certificate,"{""name"": ""Urmila Dhruv"", ""dob"": ""1942-09-29"", ""district"": ""Mahasamund"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 26}",76
7373,1618,aadhaar,"{""name"": ""Urmila Dhruv"", ""dob"": ""1953-07-30"", ""aadhar_number"": ""965466345443"", ""address"": ""629, Station Road, Balod"", ""gender"": ""Female""}",99
7374,1559,domicile_certificate,"{""name"": ""Laxmi Tiwari"", ""dob"": ""1986-12-21"", ""district"": ""Kondagaon"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 39}",99
7375,1218,caste_certificate,"{""name"": ""Ganesh Markam"", ""caste"": ""SC"", ""district"": ""Bijapur"", ""certificate_number"": ""CG/BIJ/75382""}",82
7376,1469,bank_passbook,"{""name"": ""Bharat Mandavi 4"", ""account_number"": ""151642889644"", ""ifsc"": ""SBIN067449"", ""bank_name"": ""HDFC"", ""balance"": 41849}",79
7377,1311,domicile_certificate,"{""name"": ""Savita Bai"", ""dob"": ""1969-05-06"", ""district"": ""Baloda Bazar"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 32}",82
7378,1387,bank_passbook,"{""name"": ""Chanda Thakur"", ""account_number"": ""857239703976"", ""ifsc"": ""SBIN083663"", ""bank_name"": ""PNB"", ""balance"": 114096}",99
7379,1701,aadhaar,"{""name"": ""Durga Mandavi 8"", ""dob"": ""1976-04-24"", ""aadhar_number"": ""193759192267"", ""address"": ""929, Main Road, Dantewada"", ""gender"": ""Female""}",91
7380,1991,bank_passbook,"{""name"": ""Virendra Soni"", ""account_number"": ""442024491831"", ""ifsc"": ""SBIN037572"", ""bank_name"": ""HDFC"", ""balance"": 108079}",86
7381,1163,caste_certificate,"{""name"": ""Rajesh Verma"", ""caste"": ""SC"", ""district"": ""Rajnandgaon"", ""certificate_number"": ""CG/RAJ/12149""}",86
7382,1335,caste_certificate,"{""name"": ""Kanta Yadav"", ""caste"": ""OBC"", ""district"": ""Kabirdham"", ""certificate_number"": ""CG/KAB/85927""}",75
7383,1343,domicile_certificate,"{""name"": ""Manju Tandon 5"", ""dob"": ""1945-05-02"", ""district"": ""Bilaspur"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 15}",88
7384,1489,income_certificate,"{""name"": ""Nirmala Dhivar"", ""annual_income"": ""Village DY"", ""district"": ""Surguja"", ""issued_by"": ""Tehsildar Surguja"", ""financial_year"": ""2024-25""}",82
7385,1390,bank_passbook,"{""name"": ""Sanjay Mishra"", ""account_number"": ""328261804479"", ""ifsc"": ""SBIN028710"", ""bank_name"": ""Bank of Baroda"", ""balance"": 118421}",93
7386,1835,income_certificate,"{""name"": ""Kailash Banjare"", ""annual_income"": ""Colony 10"", ""district"": ""Balod"", ""issued_by"": ""Tehsildar Balod"", ""financial_year"": ""2024-25""}",85
7387,1251,caste_certificate,"{""name"": ""Ashok Patle"", ""caste"": ""OBC"", ""district"": ""Balrampur"", ""certificate_number"": ""CG/BAL/64115""}",99
7388,1554,bank_passbook,"{""name"": ""Prakash Pandey"", ""account_number"": ""283444944327"", ""ifsc"": ""SBIN072072"", ""bank_name"": ""SBI"", ""balance"": 71905}",84
7389,1182,income_certificate,"{""name"": ""Hemant Kosare"", ""annual_income"": ""Ward 28"", ""district"": ""Korba"", ""issued_by"": ""Tehsildar Korba"", ""financial_year"": ""2024-25""}",94
7390,1689,income_certificate,"{""name"": ""Shanta Markam"", ""annual_income"": ""Colony 10"", ""district"": ""Janjgir-Champa"", ""issued_by"": ""Tehsildar Janjgir-Champa"", ""financial_year"": ""2024-25""}",78
7391,1654,caste_certificate,"{""name"": ""Ravi Gupta"", ""caste"": ""General"", ""district"": ""Kanker"", ""certificate_number"": ""CG/KAN/66416""}",83
7392,1408,aadhaar,"{""name"": ""Bharat Mandavi"", ""dob"": ""1945-02-23"", ""aadhar_number"": ""425859177932"", ""address"": ""878, Indira Nagar, Baloda Bazar"", ""gender"": ""Male""}",71
7393,1362,aadhaar,"{""name"": ""Kamla Sahu"", ""dob"": ""2002-10-17"", ""aadhar_number"": ""562779630448"", ""address"": ""679, Nehru Nagar, Sukma"", ""gender"": ""Female""}",99
7394,1980,caste_certificate,"{""name"": ""Ravi Gupta"", ""caste"": ""SC"", ""district"": ""Gariaband"", ""certificate_number"": ""CG/GAR/88577""}",93
7395,1762,domicile_certificate,"{""name"": ""Bimla Mishra 9"", ""dob"": ""1947-12-24"", ""district"": ""Mahasamund"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 10}",87
7396,1050,domicile_certificate,"{""name"": ""Mohan Thakur"", ""dob"": ""1967-02-06"", ""district"": ""Durg"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 37}",82
7397,1173,bank_passbook,"{""name"": ""Mahesh Sahu"", ""account_number"": ""704790474700"", ""ifsc"": ""SBIN060608"", ""bank_name"": ""HDFC"", ""balance"": 137780}",85
7398,1966,bank_passbook,"{""name"": ""Rekha Verma 9"", ""account_number"": ""288836694289"", ""ifsc"": ""SBIN045630"", ""bank_name"": ""Bank of Baroda"", ""balance"": 67799}",98
7399,1020,income_certificate,"{""name"": ""Mahesh Sahu"", ""annual_income"": ""Colony 2"", ""district"": ""Raipur"", ""issued_by"": ""Tehsildar Raipur"", ""financial_year"": ""2024-25""}",91
7400,1958,bank_passbook,"{""name"": ""Ramesh Kumar"", ""account_number"": ""191741474641"", ""ifsc"": ""SBIN078175"", ""bank_name"": ""Canara Bank"", ""balance"": 85937}",83
7401,1820,aadhaar,"{""name"": ""Rajesh Verma"", ""dob"": ""1947-10-20"", ""aadhar_number"": ""208601460519"", ""address"": ""738, Nehru Nagar, Dantewada"", ""gender"": ""Male""}",77
7402,1684,caste_certificate,"{""name"": ""Anil Sharma"", ""caste"": ""General"", ""district"": ""Baloda Bazar"", ""certificate_number"": ""CG/BAL/45792""}",71
7403,1871,bank_passbook,"{""name"": ""Sushila Pandey"", ""account_number"": ""696893152538"", ""ifsc"": ""SBIN039865"", ""bank_name"": ""PNB"", ""balance"": 27606}",87
7404,1254,bank_passbook,"{""name"": ""Hemant Kosare"", ""account_number"": ""233262781996"", ""ifsc"": ""SBIN061778"", ""bank_name"": ""HDFC"", ""balance"": 50968}",78
7405,1481,domicile_certificate,"{""name"": ""Bharat Mandavi"", ""dob"": ""1973-11-01"", ""district"": ""Korba"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 9}",95
7406,1139,income_certificate,"{""name"": ""Mamta Dewangan"", ""annual_income"": ""Village TR"", ""district"": ""Durg"", ""issued_by"": ""Tehsildar Durg"", ""financial_year"": ""2024-25""}",85
7407,1989,domicile_certificate,"{""name"": ""Manju Tandon"", ""dob"": ""1978-03-05"", ""district"": ""Mungeli"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 20}",90
7408,1994,bank_passbook,"{""name"": ""Chandra Shekhar"", ""account_number"": ""987129937480"", ""ifsc"": ""SBIN010309"", ""bank_name"": ""SBI"", ""balance"": 42353}",75
7409,1953,aadhaar,"{""name"": ""Dilip Nishad 2"", ""dob"": ""1978-01-29"", ""aadhar_number"": ""611258423300"", ""address"": ""728, Indira Nagar, Kondagaon"", ""gender"": ""Male""}",72
7410,1395,income_certificate,"{""name"": ""Mahesh Sahu 9"", ""annual_income"": ""Colony 1"", ""district"": ""Mungeli"", ""issued_by"": ""Tehsildar Mungeli"", ""financial_year"": ""2024-25""}",73
7411,1514,caste_certificate,"{""name"": ""Mukesh Yadav 9"", ""caste"": ""General"", ""district"": ""Sukma"", ""certificate_number"": ""CG/SUK/33642""}",70
7412,1007,income_certificate,"{""name"": ""Dinesh Patel"", ""annual_income"": ""Ward 14"", ""district"": ""Balod"", ""issued_by"": ""Tehsildar Balod"", ""financial_year"": ""2024-25""}",77
7413,1594,aadhaar,"{""name"": ""Sanjay Mishra"", ""dob"": ""1976-02-11"", ""aadhar_number"": ""711523802362"", ""address"": ""474, Nehru Nagar, Kabirdham"", ""gender"": ""Male""}",81
7414,1156,income_certificate,"{""name"": ""Santosh Dewangan"", ""annual_income"": ""Colony 9"", ""district"": ""Kondagaon"", ""issued_by"": ""Tehsildar Kondagaon"", ""financial_year"": ""2024-25""}",72
7415,1951,income_certificate,"{""name"": ""Mahesh Sahu"", ""annual_income"": ""Ward 2"", ""district"": ""Janjgir-Champa"", ""issued_by"": ""Tehsildar Janjgir-Champa"", ""financial_year"": ""2024-25""}",77
7416,1834,domicile_certificate,"{""name"": ""Seema Chandel"", ""dob"": ""1937-11-13"", ""district"": ""Sukma"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 18}",91
7417,1069,caste_certificate,"{""name"": ""Hemant Kosare 1"", ""caste"": ""SC"", ""district"": ""Bijapur"", ""certificate_number"": ""CG/BIJ/10638""}",88
7418,1567,income_certificate,"{""name"": ""Santosh Dewangan 9"", ""annual_income"": ""Village EH"", ""district"": ""Raipur"", ""issued_by"": ""Tehsildar Raipur"", ""financial_year"": ""2024-25""}",72
7419,1172,domicile_certificate,"{""name"": ""Hemant Kosare"", ""dob"": ""1997-11-06"", ""district"": ""Balrampur"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 7}",75
7420,1251,aadhaar,"{""name"": ""Ashok Patle"", ""dob"": ""1998-06-27"", ""aadhar_number"": ""999219212493"", ""address"": ""114, Station Road, Balrampur"", ""gender"": ""Male""}",87
7421,1610,domicile_certificate,"{""name"": ""Durga Mandavi 9"", ""dob"": ""1955-01-02"", ""district"": ""Mungeli"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 35}",75
7422,1036,aadhaar,"{""name"": ""Chanda Thakur 3"", ""dob"": ""1944-12-04"", ""aadhar_number"": ""268117758917"", ""address"": ""809, Gandhi Chowk, Kondagaon"", ""gender"": ""Female""}",75
7423,1638,caste_certificate,"{""name"": ""Seema Chandel"", ""caste"": ""General"", ""district"": ""Kondagaon"", ""certificate_number"": ""CG/KON/89219""}",70
7424,1920,income_certificate,"{""name"": ""Mohan Thakur"", ""annual_income"": ""Ward 14"", ""district"": ""Janjgir-Champa"", ""issued_by"": ""Tehsildar Janjgir-Champa"", ""financial_year"": ""2024-25""}",73
7425,1680,domicile_certificate,"{""name"": ""Ravi Gupta"", ""dob"": ""2001-05-09"", ""district"": ""Sukma"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 36}",90
7426,1328,domicile_certificate,"{""name"": ""Mukesh Yadav"", ""dob"": ""1959-04-12"", ""district"": ""Narayanpur"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 5}",70
7427,1716,aadhaar,"{""name"": ""Harish Tiwari"", ""dob"": ""1962-03-21"", ""aadhar_number"": ""867066320162"", ""address"": ""61, Station Road, Surajpur"", ""gender"": ""Male""}",92
7428,1108,bank_passbook,"{""name"": ""Kailash Banjare"", ""account_number"": ""923567780213"", ""ifsc"": ""SBIN020378"", ""bank_name"": ""Canara Bank"", ""balance"": 99623}",97
7429,1351,income_certificate,"{""name"": ""Saraswati Patle"", ""annual_income"": ""Colony 7"", ""district"": ""Sukma"", ""issued_by"": ""Tehsildar Sukma"", ""financial_year"": ""2024-25""}",96
7430,1776,income_certificate,"{""name"": ""Suresh Yadav"", ""annual_income"": ""Ward 5"", ""district"": ""Surajpur"", ""issued_by"": ""Tehsildar Surajpur"", ""financial_year"": ""2024-25""}",79
7431,1871,caste_certificate,"{""name"": ""Sushila Pandey"", ""caste"": ""OBC"", ""district"": ""Mungeli"", ""certificate_number"": ""CG/MUN/79415""}",77
7432,1264,income_certificate,"{""name"": ""Kamla Sahu"", ""annual_income"": ""Ward 27"", ""district"": ""Bilaspur"", ""issued_by"": ""Tehsildar Bilaspur"", ""financial_year"": ""2024-25""}",95
7433,1885,bank_passbook,"{""name"": ""Mukesh Yadav"", ""account_number"": ""958605497432"", ""ifsc"": ""SBIN073040"", ""bank_name"": ""SBI"", ""balance"": 98705}",99
7434,1075,caste_certificate,"{""name"": ""Sunita Yadav"", ""caste"": ""ST"", ""district"": ""Jashpur"", ""certificate_number"": ""CG/JAS/47313""}",93
7435,1505,caste_certificate,"{""name"": ""Pratibha Soni"", ""caste"": ""General"", ""district"": ""Janjgir-Champa"", ""certificate_number"": ""CG/JAN/67063""}",89
7436,1119,aadhaar,"{""name"": ""Chandra Shekhar"", ""dob"": ""1945-04-11"", ""aadhar_number"": ""120216979729"", ""address"": ""707, Nehru Nagar, Mahasamund"", ""gender"": ""Male""}",84
7437,2000,aadhaar,"{""name"": ""Kiran Banjare 5"", ""dob"": ""1998-11-24"", ""aadhar_number"": ""405013320344"", ""address"": ""708, Indira Nagar, Narayanpur"", ""gender"": ""Female""}",98
